,zespol,slupek,nazwa_zespolu,szer_geo,dlug_geo,late,all
0,1001,01,Kijowska,52.248455,21.044827,0,18
1,1001,02,Kijowska,52.249078,21.044443,2,8
2,1001,03,Kijowska,52.248928,21.044169,0,0
3,1001,04,Kijowska,52.249969,21.041588,0,0
4,1001,05,Kijowska,52.250319,21.043861,0,0
5,1001,06,Kijowska,52.250078,21.043848,0,0
6,1001,07,Kijowska,52.250228,21.043690,0,8
7,1001,08,Kijowska,52.249944,21.044087,1,8
8,1001,88,Kijowska,52.249944,21.044087,0,0
9,1002,01,Ząbkowska,52.251325,21.038457,1,7
10,1002,02,Ząbkowska,52.251790,21.038592,2,8
11,1002,03,Ząbkowska,52.251583,21.038448,0,0
12,1002,04,Ząbkowska,52.251944,21.037888,0,0
13,1002,06,Ząbkowska,52.253108,21.036732,1,7
14,1003,01,Dw.Wileński,52.253739,21.035454,1,20
15,1003,02,Dw.Wileński,52.255298,21.034611,2,7
16,1003,03,Dw.Wileński,52.254118,21.033248,0,0
17,1003,04,Dw.Wileński,52.255099,21.036174,1,13
18,1003,05,Dw.Wileński,52.254287,21.033324,0,4
19,1003,06,Dw.Wileński,52.256048,21.038309,0,0
20,1003,07,Dw.Wileński,52.253857,21.035613,0,0
21,1003,08,Dw.Wileński,52.255370,21.034193,0,0
22,1003,09,Dw.Wileński,52.255999,21.035241,0,0
23,1003,10,Dw.Wileński,52.255856,21.035227,0,0
24,1003,12,Dw.Wileński,52.255985,21.035521,0,0
25,1003,14,Dw.Wileński,52.256246,21.036138,0,0
26,1004,01,Ratuszowa-ZOO,52.256614,21.028536,0,0
27,1004,02,Ratuszowa-ZOO,52.257011,21.028103,0,0
28,1004,03,Ratuszowa-ZOO,52.255617,21.030154,0,0
29,1005,01,pl.Hallera,52.258094,21.027097,0,0
30,1005,02,pl.Hallera,52.260034,21.024845,0,0
31,1005,03,pl.Hallera,52.259193,21.025233,0,0
32,1005,04,pl.Hallera,52.259014,21.025523,0,0
33,1005,05,pl.Hallera,52.259699,21.025992,0,2
34,1005,06,pl.Hallera,52.259900,21.028465,0,5
35,1005,07,pl.Hallera,52.261451,21.029709,2,10
36,1005,08,pl.Hallera,52.260974,21.030804,0,13
37,1005,09,pl.Hallera,52.259662,21.027361,0,3
38,1005,10,pl.Hallera,52.259771,21.027364,0,0
39,1005,11,pl.Hallera,52.259600,21.027130,0,4
40,1005,18,pl.Hallera,52.259927,21.027177,0,5
41,1006,01,rondo Starzyńskiego,52.263615,21.019547,0,3
42,1006,02,rondo Starzyńskiego,52.263264,21.020062,0,4
43,1006,03,rondo Starzyńskiego,52.263453,21.019762,0,0
44,1006,04,rondo Starzyńskiego,52.263465,21.020062,0,0
45,1006,05,rondo Starzyńskiego,52.262662,21.021315,0,0
46,1006,06,rondo Starzyńskiego,52.263170,21.021048,0,0
47,1006,07,rondo Starzyńskiego,52.264116,21.022528,0,0
48,1006,08,rondo Starzyńskiego,52.264224,21.022909,0,0
49,1006,09,rondo Starzyńskiego,52.262572,21.021846,0,6
50,1006,10,rondo Starzyńskiego,52.262745,21.022003,1,5
51,1006,12,rondo Starzyńskiego,52.264087,21.023168,0,0
52,1007,01,Golędzinów,52.266656,21.020014,0,0
53,1007,02,Golędzinów,52.266819,21.020003,0,0
54,1007,03,Golędzinów,52.266739,21.020309,0,4
55,1007,04,Golędzinów,52.266724,21.020689,1,3
56,1008,01,PIMot,52.269904,21.017729,0,4
57,1008,02,PIMot,52.270821,21.017146,1,4
58,1008,03,PIMot,52.270517,21.016711,0,0
59,1008,04,PIMot,52.270007,21.017369,0,0
60,1009,01,Batalionu Platerówek,52.273735,21.014418,0,0
61,1009,02,Batalionu Platerówek,52.273851,21.014401,0,0
62,1010,01,Śliwice,52.278146,21.011972,0,4
63,1010,02,Śliwice,52.278418,21.012260,1,4
64,1010,03,Śliwice,52.278018,21.011818,0,0
65,1010,04,Śliwice,52.278304,21.011682,0,0
66,1011,01,Budzińskiej-Tylickiej,52.282073,21.009617,0,0
67,1011,02,Budzińskiej-Tylickiej,52.281939,21.010061,0,0
68,1011,03,Budzińskiej-Tylickiej,52.281954,21.009401,0,0
69,1011,04,Budzińskiej-Tylickiej,52.282102,21.009361,0,0
70,1012,01,Dyrekcja FSO,52.286644,21.006507,0,0
71,1012,02,Dyrekcja FSO,52.286790,21.006862,0,0
72,1012,03,Dyrekcja FSO,52.287093,21.005765,0,0
73,1012,04,Dyrekcja FSO,52.286796,21.006136,0,0
74,1013,01,Żerań FSO,52.289797,21.003259,0,3
75,1013,02,Żerań FSO,52.293770,20.999712,3,13
76,1013,03,Żerań FSO,52.290679,21.002777,3,12
77,1013,04,Żerań FSO,52.290331,21.003379,1,12
78,1013,05,Żerań FSO,52.290408,21.002175,0,0
79,1013,07,Żerań FSO,52.290526,21.002311,0,0
80,1013,08,Żerań FSO,52.290052,21.002401,0,0
81,1013,09,Żerań FSO,52.291140,21.000905,0,3
82,1013,10,Żerań FSO,52.291224,21.000818,0,3
83,1013,11,Żerań FSO,52.291324,21.000759,0,3
84,1013,12,Żerań FSO,52.291396,21.000301,0,1
85,1013,13,Żerań FSO,52.291486,21.000238,0,0
86,1013,14,Żerań FSO,52.291485,21.001030,0,3
87,1014,01,EC Żerań,52.295347,20.997471,3,11
88,1015,01,Kanał Żerański,52.299240,20.993479,3,11
89,1015,02,Kanał Żerański,52.299583,20.993503,0,12
90,1016,01,Konwaliowa,52.302715,20.989802,4,18
91,1016,02,Konwaliowa,52.304190,20.988688,3,17
92,1016,03,Konwaliowa,52.303160,20.988337,0,2
93,1017,01,Płochocińska,52.307248,20.983925,5,16
94,1017,02,Płochocińska,52.308804,20.982744,2,15
95,1017,04,Płochocińska,52.308290,20.984730,1,5
96,1018,01,Ekspresowa,52.311634,20.978492,5,15
97,1018,02,Ekspresowa,52.313136,20.977930,1,15
98,1018,04,Ekspresowa,52.312649,20.979228,0,0
99,1019,01,Obrazkowa,52.315476,20.975587,1,7
100,1019,02,Obrazkowa,52.317148,20.975301,0,12
101,1019,03,Obrazkowa,52.315760,20.973115,0,3
102,1020,01,Białołęka-Ratusz,52.320610,20.972121,2,18
103,1020,02,Białołęka-Ratusz,52.321859,20.971791,1,7
104,1020,03,Białołęka-Ratusz,52.320584,20.970690,1,16
105,1021,01,Drogowa,52.326982,20.967982,3,5
106,1021,02,Drogowa,52.327786,20.968033,1,5
107,1022,01,Klasyków,52.330805,20.965765,2,7
108,1022,02,Klasyków,52.331974,20.965363,0,5
109,1022,04,Klasyków,52.331801,20.966780,1,2
110,1023,01,Henryków,52.334167,20.962165,2,5
111,1023,02,Henryków,52.335592,20.961119,0,5
112,1023,03,Henryków,52.333901,20.960209,0,2
113,1023,04,Henryków,52.335386,20.962403,0,1
114,1024,01,Żiżki,52.337473,20.958266,2,3
115,1024,02,Żiżki,52.338710,20.957452,0,3
116,1025,01,Poetów,52.343160,20.951680,1,5
117,1025,02,Poetów,52.344206,20.951369,0,5
118,1025,04,Poetów,52.343828,20.952386,0,1
119,1026,01,Dąbrówka Szlachecka,52.346283,20.949042,2,2
120,1026,02,Dąbrówka Szlachecka,52.347733,20.948461,0,2
121,1027,01,Buków,52.355420,20.941415,1,3
122,1027,02,Buków,52.356470,20.940964,0,1
123,1027,03,Buków,52.355433,20.939958,0,1
124,1027,04,Buków,52.356339,20.941323,0,1
125,1028,01,Dw.Wschodni (Kijowska),52.252780,21.049991,0,0
126,1028,02,Dw.Wschodni (Kijowska),52.252981,21.050758,0,0
127,1028,03,Dw.Wschodni (Kijowska),52.252881,21.052101,0,2
128,1028,04,Dw.Wschodni (Kijowska),52.252766,21.051751,0,0
129,1028,05,Dw.Wschodni (Kijowska),52.252538,21.051028,0,4
130,1028,06,Dw.Wschodni (Kijowska),52.252956,21.052035,0,1
131,1028,07,Dw.Wschodni (Kijowska),52.252847,21.051689,0,2
132,1028,08,Dw.Wschodni (Kijowska),52.253126,21.051878,0,0
133,1028,09,Dw.Wschodni (Kijowska),52.253024,21.051529,0,0
134,1028,10,Dw.Wschodni (Kijowska),52.252804,21.050848,0,0
135,1028,11,Dw.Wschodni (Kijowska),52.253025,21.050033,0,9
136,1028,12,Dw.Wschodni (Kijowska),52.253030,21.052550,0,0
137,1028,13,Dw.Wschodni (Kijowska),52.252387,21.050526,0,0
138,1028,15,Dw.Wschodni (Kijowska),52.252829,21.049945,0,0
139,1028,16,Dw.Wschodni (Kijowska),52.254257,21.055520,0,1
140,1028,71,Dw.Wschodni (Kijowska),52.254081,21.054371,0,0
141,1029,01,Zajezdnia Praga,52.256488,21.053229,0,0
142,1029,02,Zajezdnia Praga,52.256047,21.052793,0,0
143,1030,01,Wojnicka,52.257407,21.056336,0,0
144,1030,02,Wojnicka,52.257021,21.055144,0,0
145,1031,01,Kawęczyńska-Bazylika,52.258274,21.059237,0,0
146,1031,02,Kawęczyńska-Bazylika,52.258155,21.059643,0,0
147,1031,03,Kawęczyńska-Bazylika,52.258106,21.059661,0,0
148,1032,01,Markowska,52.254576,21.044862,1,4
149,1032,02,Markowska,52.253935,21.042536,0,7
150,1033,01,Korsaka,52.256384,21.050026,1,4
151,1033,02,Korsaka,52.255108,21.048532,1,8
152,1034,01,Śnieżna,52.259741,21.052788,1,4
153,1034,02,Śnieżna,52.258777,21.052190,1,8
154,1035,01,Naczelnikowska,52.263438,21.057143,1,4
155,1035,02,Naczelnikowska,52.263298,21.057105,1,8
156,1036,01,Siarczana,52.262169,21.063721,0,2
157,1036,02,Siarczana,52.261393,21.066248,0,2
158,1036,03,Siarczana,52.261399,21.064340,0,2
159,1037,01,Zabraniecka-Magazyny,52.261176,21.067406,0,2
160,1037,02,Zabraniecka-Magazyny,52.260944,21.068113,0,2
161,1038,01,Zabraniecka-Bocznica,52.260757,21.071933,0,2
162,1038,02,Zabraniecka-Bocznica,52.260785,21.073665,2,2
163,1039,01,Księżnej Anny,52.260909,21.075939,0,2
164,1039,02,Księżnej Anny,52.260617,21.077580,1,4
165,1039,03,Księżnej Anny,52.261307,21.077520,0,0
166,1040,01,Matuszewska,52.260428,21.083880,0,3
167,1040,02,Matuszewska,52.260539,21.085718,1,4
168,1041,01,Zabraniecka,52.260747,21.087538,0,3
169,1041,02,Zabraniecka,52.260575,21.089473,0,4
170,1041,04,Zabraniecka,52.261372,21.088605,1,4
171,1042,01,Łubinowa,52.260457,21.094609,0,3
172,1042,02,Łubinowa,52.260275,21.096573,0,4
173,1043,01,Utrata,52.260614,21.100661,0,3
174,1044,01,Utrata-Urząd Celny,52.264701,21.093459,0,3
175,1044,02,Utrata-Urząd Celny,52.264549,21.093224,0,3
176,1045,01,Chemiczna,52.263725,21.063213,1,4
177,1045,02,Chemiczna,52.263887,21.063816,1,7
178,1046,01,Hutnicza,52.265535,21.067592,1,4
179,1046,02,Hutnicza,52.266190,21.069329,1,6
180,1047,01,Rzeczna,52.267334,21.071830,1,4
181,1047,02,Rzeczna,52.268134,21.074056,1,5
182,1047,03,Rzeczna,52.268438,21.072278,0,2
183,1047,04,Rzeczna,52.267080,21.073577,0,2
184,1048,01,Bukowiecka,52.269907,21.077962,1,6
185,1048,02,Bukowiecka,52.270670,21.080010,1,4
186,1049,01,Jesiotrowa,52.273810,21.087157,1,1
187,1050,01,Lniana,52.273543,21.091219,1,1
188,1050,02,Lniana,52.272916,21.091739,1,1
189,1051,01,Elsnerów,52.270976,21.093753,1,1
190,1052,01,Rzeszotarskiej,52.257087,21.040029,1,9
191,1052,02,Rzeszotarskiej,52.257499,21.041521,1,10
192,1053,01,Szwedzka,52.259866,21.046369,1,8
193,1053,02,Szwedzka,52.259525,21.046243,1,8
194,1053,04,Szwedzka,52.261616,21.045639,0,0
195,1053,05,Szwedzka,52.261531,21.044290,0,0
196,1053,07,Szwedzka,52.261020,21.046148,0,0
197,1054,01,Piotra Skargi,52.266532,21.058383,0,9
198,1054,02,Piotra Skargi,52.266587,21.058880,2,9
199,1055,01,Gorzykowska,52.268593,21.060081,0,7
200,1055,02,Gorzykowska,52.269527,21.061291,3,5
201,1055,04,Gorzykowska,52.269354,21.059748,0,4
202,1056,01,Bieżuńska,52.272327,21.063163,0,7
203,1056,02,Bieżuńska,52.273342,21.064440,3,12
204,1056,03,Bieżuńska,52.273412,21.061808,0,6
205,1057,01,Jórskiego,52.276400,21.066470,0,12
206,1057,02,Jórskiego,52.277512,21.067813,3,10
207,1057,04,Jórskiego,52.277167,21.066325,0,2
208,1058,01,Kościeliska,52.279579,21.069075,0,10
209,1058,02,Kościeliska,52.281107,21.070773,3,8
210,1058,04,Kościeliska,52.280063,21.070686,0,1
211,1059,01,Tużycka,52.282864,21.071784,0,9
212,1059,02,Tużycka,52.284455,21.073540,3,9
213,1060,01,Młodzieńcza,52.286336,21.074692,0,9
214,1060,02,Młodzieńcza,52.287382,21.074856,0,7
215,1060,03,Młodzieńcza,52.286622,21.076729,0,5
216,1060,04,Młodzieńcza,52.287747,21.076190,3,8
217,1061,01,Codzienna,52.290664,21.069807,0,10
218,1061,02,Codzienna,52.290255,21.070583,1,8
219,1062,01,Bohuszewiczówny,52.292078,21.061719,0,7
220,1062,02,Bohuszewiczówny,52.292155,21.060605,2,6
221,1063,01,Blokowa,52.286228,21.063395,0,3
222,1063,02,Blokowa,52.285954,21.063051,0,3
223,1064,01,Lewinów,52.286596,21.086548,0,6
224,1064,02,Lewinów,52.286305,21.089552,0,4
225,1064,03,Lewinów,52.286555,21.087869,0,2
226,1065,01,Klamrowa,52.286357,21.093364,0,4
227,1065,02,Klamrowa,52.286120,21.095206,0,4
228,1066,01,Inżynierska,52.258429,21.034529,0,11
229,1066,02,Inżynierska,52.257882,21.034661,0,2
230,1066,03,Inżynierska,52.257610,21.034170,0,0
231,1066,04,Inżynierska,52.257977,21.034632,0,0
232,1066,05,Inżynierska,52.258332,21.035712,0,0
233,1066,06,Inżynierska,52.258393,21.033340,2,5
234,1067,01,Konopacka,52.259464,21.039320,0,0
235,1067,02,Konopacka,52.259611,21.039768,0,0
236,1067,82,Konopacka,52.259611,21.039768,0,0
237,1068,01,Środkowa,52.259169,21.042536,0,0
238,1069,01,Czynszowa,52.260132,21.042926,0,0
239,1070,01,Kamienna,52.264551,21.042194,0,2
240,1070,02,Kamienna,52.265376,21.041338,0,2
241,1071,01,Bródnowska,52.263766,21.038261,0,0
242,1071,02,Bródnowska,52.264222,21.038481,0,0
243,1072,01,Harnasie,52.260370,21.035886,0,2
244,1074,02,Darwina,52.264094,21.033050,0,4
245,1075,01,Namysłowska,52.266818,21.030033,0,0
246,1075,02,Namysłowska,52.266809,21.031305,0,3
247,1075,03,Namysłowska,52.266882,21.030764,0,0
248,1075,04,Namysłowska,52.267065,21.031534,0,0
249,1076,01,11 Listopada,52.266563,21.037797,0,6
250,1076,02,11 Listopada,52.267046,21.038547,0,1
251,1077,01,rondo Żaba,52.269314,21.038485,0,8
252,1077,02,rondo Żaba,52.269214,21.038952,0,8
253,1077,03,rondo Żaba,52.269172,21.036939,0,0
254,1077,04,rondo Żaba,52.269538,21.036557,0,0
255,1077,05,rondo Żaba,52.269301,21.036352,0,0
256,1077,06,rondo Żaba,52.269523,21.036813,0,0
257,1077,07,rondo Żaba,52.269139,21.036872,0,0
258,1078,01,Staniewicka,52.272703,21.032576,0,0
259,1078,02,Staniewicka,52.273903,21.031967,0,0
260,1078,03,Staniewicka,52.273599,21.031907,0,0
261,1078,04,Staniewicka,52.273952,21.031614,0,0
262,1079,01,Pożarowa,52.277687,21.027848,0,0
263,1079,02,Pożarowa,52.279006,21.027433,0,0
264,1079,03,Pożarowa,52.278488,21.027450,0,0
265,1079,04,Pożarowa,52.278087,21.027799,0,0
266,1080,01,Budowlana,52.280213,21.025979,0,0
267,1080,02,Budowlana,52.281617,21.025505,0,0
268,1080,03,Budowlana,52.280985,21.026509,0,0
269,1080,04,Budowlana,52.281172,21.027365,0,0
270,1082,01,Julianowska,52.284732,21.033010,0,0
271,1082,02,Julianowska,52.285142,21.032797,0,0
272,1083,01,Rembielińska,52.288112,21.029675,0,8
273,1083,02,Rembielińska,52.288458,21.031435,0,6
274,1083,03,Rembielińska,52.288546,21.030407,0,0
275,1083,04,Rembielińska,52.288034,21.030820,0,0
276,1083,06,Rembielińska,52.288098,21.030107,0,0
277,1084,01,Poborzańska,52.290327,21.029188,0,0
278,1084,02,Poborzańska,52.289921,21.029526,0,0
279,1085,01,Metro Bródno,52.293889,21.026742,0,0
280,1085,02,Metro Bródno,52.293082,21.027366,0,0
281,1085,03,Metro Bródno,52.293511,21.031369,0,3
282,1085,04,Metro Bródno,52.293424,21.028459,0,3
283,1085,05,Metro Bródno,52.293504,21.026380,0,3
284,1085,06,Metro Bródno,52.293026,21.033482,0,1
285,1085,10,Metro Bródno,52.293791,21.032605,1,11
286,1085,11,Metro Bródno,52.293581,21.030403,0,3
287,1085,13,Metro Bródno,52.293535,21.030980,0,2
288,1085,14,Metro Bródno,52.293471,21.027874,0,0
289,1085,15,Metro Bródno,52.293425,21.026118,0,1
290,1086,03,Toruńska,52.296561,21.024724,0,0
291,1086,04,Toruńska,52.296890,21.024542,0,0
292,1086,05,Toruńska,52.297334,21.023333,0,3
293,1086,06,Toruńska,52.297297,21.025316,0,3
294,1087,02,Annopol,52.298511,21.021790,0,0
295,1087,03,Annopol,52.298540,21.021882,0,0
296,1087,04,Annopol,52.298584,21.022082,0,0
297,1088,03,Inowłodzka,52.301462,21.021030,0,0
298,1088,04,Inowłodzka,52.300960,21.021472,0,0
299,1089,02,Odlewnicza,52.306267,21.017632,1,2
300,1089,03,Odlewnicza,52.305118,21.018286,0,0
301,1089,04,Odlewnicza,52.305542,21.018018,0,0
302,1089,05,Odlewnicza,52.305630,21.017150,0,1
303,1090,01,Faradaya,52.308341,21.015844,0,0
304,1090,02,Faradaya,52.309369,21.015137,0,0
305,1090,03,Faradaya,52.308453,21.015926,0,1
306,1091,01,Żerań Wschodni,52.311068,21.012868,0,0
307,1091,03,Żerań Wschodni,52.311115,21.012548,0,0
308,1091,04,Żerań Wschodni,52.310638,21.014370,0,0
309,1091,06,Żerań Wschodni,52.309909,21.015913,1,3
310,1091,71,Żerań Wschodni,52.310297,21.014133,0,1
311,1092,01,Fabryka Pomp,52.303011,21.009646,0,2
312,1092,02,Fabryka Pomp,52.303942,21.009157,0,3
313,1092,04,Fabryka Pomp,52.303544,21.010110,1,1
314,1093,01,Daniszewska,52.306737,21.006890,0,3
315,1093,02,Daniszewska,52.306604,21.007096,0,3
316,1094,01,Marywilska-Las,52.308760,21.005370,0,3
317,1094,02,Marywilska-Las,52.309456,21.004936,0,4
318,1095,01,PKP Żerań,52.313755,21.001456,0,3
319,1095,02,PKP Żerań,52.313943,21.001414,0,2
320,1095,03,PKP Żerań,52.313448,21.001382,0,2
321,1095,04,PKP Żerań,52.313614,21.002299,0,4
322,1095,05,PKP Żerań,52.312491,20.999172,1,4
323,1095,06,PKP Żerań,52.312732,21.000043,1,5
324,1095,07,PKP Żerań,52.313925,21.002903,0,3
325,1096,01,os.Marywilska,52.315861,20.999731,0,3
326,1096,02,os.Marywilska,52.316792,20.999213,0,3
327,1096,04,os.Marywilska,52.316222,21.000433,1,4
328,1097,01,Marcelin,52.319208,20.997197,1,4
329,1097,02,Marcelin,52.319963,20.996840,0,1
330,1097,03,Marcelin,52.318393,20.998710,1,3
331,1097,04,Marcelin,52.317872,20.999058,0,2
332,1097,05,Marcelin,52.319459,20.997756,0,2
333,1098,01,Smugowa,52.324397,20.993429,0,1
334,1098,02,Smugowa,52.325293,20.992778,0,1
335,1099,01,Zyndrama z Maszkowic,52.327128,20.991184,0,1
336,1099,02,Zyndrama z Maszkowic,52.327826,20.990793,0,1
337,1100,01,Insurekcji,52.341515,20.988430,0,1
338,1100,02,Insurekcji,52.341997,20.987754,0,1
339,1101,01,Parowozowa,52.345235,20.982534,0,1
340,1101,02,Parowozowa,52.344928,20.983110,0,1
341,1102,01,Polfa,52.315433,20.981632,0,0
342,1102,02,Polfa,52.315150,20.981972,0,0
343,1103,01,Fletniowa,52.335164,20.975573,0,2
344,1103,02,Fletniowa,52.335002,20.976822,1,2
345,1104,01,PKP Płudy,52.334447,20.985652,0,2
346,1104,02,PKP Płudy,52.334401,20.985815,2,2
347,1104,03,PKP Płudy,52.335056,20.986378,0,1
348,1104,04,PKP Płudy,52.335665,20.987527,0,1
349,1104,06,PKP Płudy,52.333783,20.986367,0,1
350,1105,01,Ołówkowa,52.338677,20.992465,0,3
351,1105,02,Ołówkowa,52.339292,20.993431,1,2
352,1105,04,Ołówkowa,52.339294,20.992056,0,1
353,1106,01,Wałuszewska,52.344171,20.995329,0,2
354,1106,02,Wałuszewska,52.343053,20.994504,1,2
355,1107,01,Żyrardowska,52.344816,20.998343,0,2
356,1107,02,Żyrardowska,52.344935,20.996919,1,2
357,1108,01,Ambaras,52.340877,20.999684,0,2
358,1108,02,Ambaras,52.340507,20.999615,1,2
359,1109,01,Zegarynki,52.337428,20.999368,0,2
360,1109,02,Zegarynki,52.337855,20.999107,0,1
361,1110,01,Białołęka Dworska,52.336240,21.004277,0,2
362,1110,02,Białołęka Dworska,52.336354,21.002722,0,1
363,1111,01,Czeremchowa,52.337306,20.964922,0,1
364,1111,02,Czeremchowa,52.337844,20.965737,0,1
365,1112,01,Orchowiecka,52.342882,20.972521,0,2
366,1112,02,Orchowiecka,52.343577,20.973115,0,2
367,1113,01,Parcelacyjna,52.346604,20.975431,0,2
368,1113,03,Parcelacyjna,52.347262,20.975084,0,2
369,1114,01,Polnych Kwiatów,52.349868,20.977711,0,1
370,1114,02,Polnych Kwiatów,52.350016,20.978147,0,2
371,1115,01,Raciborska,52.353151,20.984354,0,3
372,1116,01,Choszczówka,52.355499,20.982328,0,3
373,1117,01,Chęcińska,52.332413,20.958144,0,2
374,1117,02,Chęcińska,52.332886,20.958860,0,2
375,1118,01,Leśnej Polanki,52.330582,20.955643,0,4
376,1118,02,Leśnej Polanki,52.330102,20.954995,0,4
377,1119,01,Talarowa,52.326177,20.949485,0,2
378,1119,02,Talarowa,52.327020,20.950702,0,2
379,1120,01,Nowodworska,52.320643,20.940360,0,5
380,1120,03,Nowodworska,52.320634,20.941346,0,5
381,1121,01,Czerwińska,52.289196,21.066307,0,3
382,1121,02,Czerwińska,52.288545,21.065596,0,3
383,1122,02,Stare Świdry,52.313236,20.964520,0,3
384,1122,03,Stare Świdry,52.313101,20.965554,0,0
385,1122,04,Stare Świdry,52.313358,20.966224,0,0
386,1123,01,Stanisławów,52.393502,21.033444,0,1
387,1123,02,Stanisławów,52.394458,21.034033,0,3
388,1124,01,Wartka,52.309522,20.988234,1,4
389,1124,02,Wartka,52.309952,20.989893,0,5
390,1125,01,Cementownia,52.310798,20.992396,1,4
391,1125,02,Cementownia,52.311545,20.995757,1,5
392,1126,01,Płytowa,52.316558,21.011764,0,6
393,1126,02,Płytowa,52.317066,21.013812,0,3
394,1126,03,Płytowa,52.317715,21.012437,0,4
395,1127,01,Zaplecze,52.318660,21.018830,0,3
396,1127,02,Zaplecze,52.318811,21.019960,0,3
397,1128,01,Zakłady Zbożowe,52.320748,21.023607,0,3
398,1128,02,Zakłady Zbożowe,52.321552,21.025133,0,4
399,1129,01,Bruszewska,52.327496,21.028882,0,3
400,1129,02,Bruszewska,52.327045,21.029020,0,4
401,1130,01,Nowiny,52.332860,21.029947,0,3
402,1130,02,Nowiny,52.333799,21.029857,0,4
403,1131,01,Tomaszew,52.338692,21.028890,0,2
404,1131,02,Tomaszew,52.339807,21.028850,0,4
405,1132,01,Szamocin,52.348728,21.028892,0,2
406,1132,02,Szamocin,52.349713,21.029216,0,4
407,1133,01,Kobiałka,52.354834,21.028214,0,2
408,1133,02,Kobiałka,52.356202,21.028670,0,1
409,1133,04,Kobiałka,52.356060,21.030115,0,2
410,1134,01,Długorzeczna,52.362086,21.027760,0,1
411,1134,02,Długorzeczna,52.363058,21.027936,0,1
412,1135,01,Grabina,52.364708,21.028094,0,1
413,1135,02,Grabina,52.365630,21.028404,0,1
414,1136,01,Myszkowska,52.269919,21.056578,0,6
415,1136,02,Myszkowska,52.269933,21.057567,0,4
416,1136,03,Myszkowska,52.270558,21.057262,0,2
417,1137,01,Metro Targówek Mieszkaniowy,52.269505,21.050682,0,6
418,1137,02,Metro Targówek Mieszkaniowy,52.269392,21.051088,0,6
419,1138,01,DKS Targówek,52.272537,21.046052,0,6
420,1138,02,DKS Targówek,52.273410,21.046352,0,4
421,1138,03,DKS Targówek,52.273190,21.045526,0,1
422,1139,01,Handlowa,52.273675,21.052467,0,4
423,1139,02,Handlowa,52.273833,21.053625,0,6
424,1139,03,Handlowa,52.273076,21.054138,0,2
425,1140,01,Metro Trocka,52.274977,21.056486,0,4
426,1140,02,Metro Trocka,52.275580,21.054919,0,4
427,1140,03,Metro Trocka,52.274860,21.054946,0,6
428,1140,06,Metro Trocka,52.275705,21.054441,0,3
429,1140,07,Metro Trocka,52.276369,21.053010,0,0
430,1140,08,Metro Trocka,52.276490,21.052995,0,1
431,1140,09,Metro Trocka,52.276671,21.052787,0,1
432,1140,10,Metro Trocka,52.276544,21.053180,0,0
433,1140,11,Metro Trocka,52.276816,21.052319,0,0
434,1140,12,Metro Trocka,52.276764,21.052853,0,1
435,1140,13,Metro Trocka,52.276638,21.053261,0,1
436,1140,14,Metro Trocka,52.276280,21.053580,0,2
437,1141,01,Metro Zacisze,52.285114,21.061275,0,3
438,1141,02,Metro Zacisze,52.285099,21.061330,0,3
439,1142,01,Rogowska,52.270406,21.041457,0,8
440,1142,02,Rogowska,52.271053,21.041984,0,8
441,1143,01,Kołowa,52.273204,21.042807,0,7
442,1143,02,Kołowa,52.274566,21.043069,0,6
443,1143,04,Kołowa,52.273578,21.044004,0,2
444,1144,01,Cm.Bródnowski,52.278150,21.044071,0,12
445,1144,02,Cm.Bródnowski,52.278754,21.044811,1,9
446,1145,01,Żuromińska,52.287714,21.048138,0,12
447,1145,02,Żuromińska,52.288736,21.048444,1,10
448,1146,01,Metro Kondratowicza,52.292232,21.046715,2,18
449,1146,02,Metro Kondratowicza,52.291943,21.049705,1,23
450,1146,03,Metro Kondratowicza,52.292202,21.049749,0,7
451,1146,04,Metro Kondratowicza,52.292141,21.053037,0,6
452,1146,05,Metro Kondratowicza,52.291570,21.051176,0,8
453,1146,06,Metro Kondratowicza,52.293702,21.052829,0,5
454,1146,08,Metro Kondratowicza,52.291140,21.050902,1,10
455,1147,01,Szpital Bródnowski,52.292663,21.040728,0,2
456,1147,02,Szpital Bródnowski,52.292315,21.042595,0,19
457,1147,03,Szpital Bródnowski,52.292008,21.041442,1,9
458,1147,04,Szpital Bródnowski,52.292958,21.041847,0,12
459,1148,01,Park Bródnowski,52.292931,21.037629,0,2
460,1148,02,Park Bródnowski,52.292769,21.036980,0,2
461,1149,01,Knapika,52.296679,21.053082,0,3
462,1149,02,Knapika,52.296038,21.051306,0,6
463,1150,01,Suwalska,52.296007,21.032823,0,10
464,1150,02,Suwalska,52.296123,21.032985,0,11
465,1150,04,Suwalska,52.295434,21.032877,0,0
466,1151,01,Rolanda,52.282364,21.053334,0,2
467,1151,02,Rolanda,52.283842,21.052244,0,5
468,1151,03,Rolanda,52.283478,21.054720,0,3
469,1152,01,Bródno-Podgrodzie,52.299159,21.042559,0,11
470,1152,03,Bródno-Podgrodzie,52.300439,21.041727,0,2
471,1152,04,Bródno-Podgrodzie,52.300345,21.041741,0,4
472,1152,05,Bródno-Podgrodzie,52.300241,21.041745,0,2
473,1152,06,Bródno-Podgrodzie,52.300143,21.041761,0,2
474,1152,07,Bródno-Podgrodzie,52.300304,21.042801,0,0
475,1152,08,Bródno-Podgrodzie,52.300045,21.041367,0,1
476,1153,01,Łojewska,52.295509,21.042155,0,12
